date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:05	2212/2212	---M--	200	added ('OK')	image/jpeg	etag:%228a4-673ec38b-604441396898da7d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-shape1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-shape1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:05	4800/4800	---M--	200	added ('OK')	image/png	etag:%2212c0-673ec38b-e85bb96651415bb4;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-shape2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-shape2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:05	2209/2209	---M-Z	200	added ('OK')	image/svg+xml	etag:%228a1-673ec38b-765a5e62fbc802e0;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-feature-icon1.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-feature-icon1.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:05	1617/1617	---M-Z	200	added ('OK')	image/svg+xml	etag:%22651-673ec38b-727af219847db35;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-feature-icon2.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-2-feature-icon2.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:05	846200/846200	---M--	200	added ('OK')	image/jpeg	etag:%22ce978-673ec38b-62010c4a4acfb8c5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-2-bg-3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-2-bg-3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:05	1595/1595	---M-Z	200	added ('OK')	image/svg+xml	etag:%2263b-673ec38b-df4622ca41747352;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-camp-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-camp-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:06	90333/90333	---M--	200	added ('OK')	image/png	etag:%22160dd-673ec38b-ad99b7fb81f16e8b;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-bg.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-bg.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:06	19112/19112	---M--	200	added ('OK')	image/jpeg	etag:%224aa8-673ec38b-68e22834465a6164;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:07	18570/18570	---M--	200	added ('OK')	image/jpeg	etag:%22488a-673ec38b-fbb53a9a77216bcb;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:07	21319/21319	---M--	200	added ('OK')	image/jpeg	etag:%225347-673ec38b-160fe9062eaa9c26;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:07	6242/6242	---M--	200	added ('OK')	image/png	etag:%221862-673ec38b-6496b06510a9f0df;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/technology/technology-box-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/technology/technology-box-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:07	21996/21996	---M--	200	added ('OK')	image/jpeg	etag:%2255ec-673ec38b-adf77dcd8252d4cb;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:07	14643/14643	---M--	200	added ('OK')	image/jpeg	etag:%223933-673ec38b-e19bcd62fb5aa197;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:08	21571/21571	---M--	200	added ('OK')	image/jpeg	etag:%225443-673ec38b-197371c14acba762;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:08	13723/13723	---M--	200	added ('OK')	image/jpeg	etag:%22359b-673ec38b-55bf01ab33163a80;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img4.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img4.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:09	2361/2361	---M-Z	200	added ('OK')	image/svg+xml	etag:%22939-673ec38b-a4141c12b83f0630;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon1.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon1.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:09	284663/284663	---M--	200	added ('OK')	image/png	etag:%22457f7-673ec38b-56acc20c002433de;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-bg.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-bg.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:10	2721/2721	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aa1-673ec38b-5e270dade9ee2f44;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon2.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon2.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:10	2293/2293	---M-Z	200	added ('OK')	image/svg+xml	etag:%228f5-673ec38b-a5480a938c971fb4;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon3.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon3.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:10	2833/2833	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b11-673ec38b-33f0e723a8936bbd;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon4.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/counter/counter-icon4.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:10	24441/24441	---M--	200	added ('OK')	image/jpeg	etag:%225f79-673ec38b-e642b69a9a1e8a15;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-2-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-2-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:11	2636/2636	---M--	200	added ('OK')	image/jpeg	etag:%22a4c-673ec38b-7c419a78b9b14a08;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:11	187394/187394	---M--	200	added ('OK')	image/png	etag:%222dc02-673ec38b-617b388b0f214f10;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-2-bg.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-2-bg.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:11	356/356	---M--	200	added ('OK')	image/png	etag:%22164-673ec38b-a4f3ee236027d53;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi-start.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi-start.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:11	3078/3078	---M--	200	added ('OK')	image/jpeg	etag:%22c06-673ec38b-15c56b3d2840cdb4;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:12	80978/80978	---M--	200	added ('OK')	image/png	etag:%2213c52-673ec38b-10cacadb8e96d97c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-man-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-man-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:12	60807/60807	---M--	200	added ('OK')	image/jpeg	etag:%22ed87-673ec38b-eab3fc3a7a0199fe;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-2-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-2-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:12	2020/2020	---M--	200	added ('OK')	image/png	etag:%227e4-673ec38b-67a2a210a0951dcc;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-2-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-2-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:13	811/811	---M--	200	added ('OK')	image/png	etag:%2232b-673ec38b-e416dc45d0df8054;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-feature-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-feature-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:13	5142/5142	---M--	200	added ('OK')	image/png	etag:%221416-673ec38b-5c9910234914e6cf;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand1.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand1.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:13	3774/3774	---M--	200	added ('OK')	image/png	etag:%22ebe-673ec38b-dfaa6d3db8b8dedd;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:13	3065/3065	---M--	200	added ('OK')	image/png	etag:%22bf9-673ec38b-5f6d6c0d7df874e7;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand3.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand3.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:14	4298/4298	---M--	200	added ('OK')	image/png	etag:%2210ca-673ec38b-59146d2e1c5831cb;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand4.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand4.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:14	4561/4561	---M--	200	added ('OK')	image/png	etag:%2211d1-673ec38b-5679f0837b8661f7;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand5.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand5.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:14	39313/39313	---M--	200	added ('OK')	image/jpeg	etag:%229991-673ec38b-fe3d6b5958e7dd61;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:14	61862/61862	---M--	200	added ('OK')	image/jpeg	etag:%22f1a6-673ec38b-59682a415e210b49;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:15	74323/74323	---M--	200	added ('OK')	image/jpeg	etag:%2212253-673ec38b-a6868a0802341e96;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/management/management-2-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:15	4343/4343	---M--	200	added ('OK')	image/png	etag:%2210f7-673ec38b-a7797013fd6aaab;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-2-user.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-2-user.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:15	2636/2636	---M--	200	added ('OK')	image/jpeg	etag:%22a4c-673ec38b-8ac6150cfcc2aa5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/footer/footer-post1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/footer/footer-post1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:15	2441/2441	---M--	200	added ('OK')	image/jpeg	etag:%22989-673ec38b-2960d6824300ec00;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/footer/footer-post2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/footer/footer-post2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-2.html)
10:31:16	151410/151410	---M--	200	added ('OK')	image/jpeg	etag:%2224f72-673ec38b-77325d6ef7dd6930;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:16	158635/158635	---M--	200	added ('OK')	image/jpeg	etag:%2226bab-673ec38b-b6448e40e8057c10;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:17	167010/167010	---M--	200	added ('OK')	image/png	etag:%2228c62-673ec38b-5d54406124381a0f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/shape/home-three/slider-3-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/shape/home-three/slider-3-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:18	14939/14939	---M--	200	added ('OK')	image/jpeg	etag:%223a5b-673ec38b-20d85aee48e85289;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:18	1157/1157	---M--	200	added ('OK')	image/png	etag:%22485-673ec38b-263df69bc1ca286f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-box-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-box-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	14773/14773	---M--	200	added ('OK')	image/jpeg	etag:%2239b5-673ec38b-cd2216f5a0316b0f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	14154/14154	---M--	200	added ('OK')	image/jpeg	etag:%22374a-673ec38b-666b3d2512ccc66e;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-3-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	383949/383949	---M--	200	added ('OK')	image/jpeg	etag:%225dbcd-673ec38b-5cb032860d05c015;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-3-bg-3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	26431/26431	---M--	200	added ('OK')	image/jpeg	etag:%22673f-673ec38b-59e734fb253b3277;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	18211/18211	---M--	200	added ('OK')	image/jpeg	etag:%224723-673ec38b-896bf902c3c7ddd;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img-shape1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img-shape1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:19	1609/1609	---M--	200	added ('OK')	image/png	etag:%22649-673ec38b-76daf748ac537d92;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img-shape2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-img-shape2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:20	1595/1595	---M-Z	200	added ('OK')	image/svg+xml	etag:%2263b-673ec38b-6ed8f36dd39207e8;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-feature.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-feature.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:20	545/545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22221-673ec38b-fdb0b8e528518988;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-list-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/about/about-3-list-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:20	10680/10680	---M--	200	added ('OK')	image/png	etag:%2229b8-673ec38b-6fa342a3754b4e18;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-bg-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-bg-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:21	15892/15892	---M--	200	added ('OK')	image/jpeg	etag:%223e14-673ec38b-a23c3f1b33796398;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:21	1898/1898	---M-Z	200	added ('OK')	image/svg+xml	etag:%2276a-673ec38b-6aadb72b67cdcc14;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.storebuild.shop/tecza-prv/tecza/service-detalis.html	D:/techHive/html.storebuild.shop/tecza-prv/tecza/service-detalis.html	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:22	1915/1915	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277b-673ec38b-1c047c0fc288a4f4;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon2.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon2.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:22	1675/1675	---M-Z	200	added ('OK')	image/svg+xml	etag:%2268b-673ec38b-87e005db4fa7b8a;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon3.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon3.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:22	1919/1919	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277f-673ec38b-bb4af7c1862169ad;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon6.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon6.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:22	1815/1815	---M-Z	200	added ('OK')	image/svg+xml	etag:%22717-673ec38b-868de21c40c98443;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon4.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon4.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:22	3383/3383	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d37-673ec38b-7e140ac0351d24c4;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon5.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-3-icon5.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:23	29914/29914	---M--	200	added ('OK')	image/jpeg	etag:%2274da-673ec38b-99101486c257db68;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:23	24880/24880	---M--	200	added ('OK')	image/jpeg	etag:%226130-673ec38b-fc41b84ba88bb77e;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:23	23842/23842	---M--	200	added ('OK')	image/jpeg	etag:%225d22-673ec38b-953143c58fbb5da;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:23	28038/28038	---M--	200	added ('OK')	image/jpeg	etag:%226d86-673ec38b-d52802ff3e133670;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img4.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-3-img4.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:24	1297/1297	---M--	200	added ('OK')	image/png	etag:%22511-673ec38b-295c786e54acee9d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-shape2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-shape2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:24	177481/177481	---M--	200	added ('OK')	image/png	etag:%222b549-673ec38b-53204459ad986161;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-shape1.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-shape1.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:25	1907/1907	---M-Z	200	added ('OK')	image/svg+xml	etag:%22773-673ec38b-38da2436bf777b02;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-icon1.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-icon1.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:25	62408/62408	---M--	200	added ('OK')	image/jpeg	etag:%22f3c8-673ec38b-c60d11a7c3451b6a;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-3-bg.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-3-bg.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:26	1911/1911	---M-Z	200	added ('OK')	image/svg+xml	etag:%22777-673ec38b-db43a85b9b19af43;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-icon2.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-icon2.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:26	7955/7955	---M--	200	added ('OK')	image/png	etag:%221f13-673ec38b-f6ed4598875cf807;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-bg-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-bg-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:26	14929/14929	---M--	200	added ('OK')	image/jpeg	etag:%223a51-673ec38b-cc69fa6ac77e9dba;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-man.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-man.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:26	447/447	---M--	200	added ('OK')	image/png	etag:%221bf-673ec38b-14aad66e94552e3d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/tp-testimonial-3-start.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/tp-testimonial-3-start.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
10:31:27	9181/9181	---M--	200	added ('OK')	image/png	etag:%2223dd-673ec38b-778ea1fc7ed5a120;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-3-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-3.html)
